turku_text,region
"Gel ey talib sen bu esrarı hak bil
Erenlerin hali söz ile değil
Muhabbet bir tohum atıp yeşertmek
O da oğlan uşakı zile değil

Fevziya bir pirden nasihat aldın
Menarif sırrına dün vakıf oldun
Katreden katreye ummana daldın
Çoklara kavuştun az ile değil 

Kuş misali bir çeşmeye konarsın
Acı tatlı demez içeri kanarsın
Eynel yakın hakkı gördüm sanarsın
O da bu gördüğün göz ile değil

Yol gizli sıtkıyle yoldaş içinde
Birşey nasıl olmaz kallaş içinde
Hakkı gören görür az yaş içinde
O da seksen doksan yüz ile değil
",erzurum
"Gel gönül aldanma dünya malına
Dünya malı olur bir gün pul gibi
Bu felektir bölük bölük böldürür
Kalırsın yazıda garip kul gibi
Eyvah yavrum eyvah

Gence güzel deme ihtiyarlanır
Bağa iyi deme rüzügarlanır
Mezarın bozulur bir gün yaralanır
Cesedin çürür tozarsın yel gibi
Eyvah yavrum eyvah
",erzurum
"Gel kerem idüp nola bak bana
Can sana kurban bir menem menem
Destinazı al came pür sefa
Aşıka göster buseden nüma
",erzurum
"Şükür olsun yaradana çok şükür
Telli Mihribanım geldi ha geldi
Yaralarım firkat buldu sulandı
Dertlere dermanım geldi ha geldi

Benim yarim güzellerden seçilmiş
Cennetten boyuna hülle biçilmiş
Al yanakta taze güller açılmış
Afet-i devranım geldi ha geldi

Bilmem uykuda mı yoksa uyağa
Felek beni attı her renk boyağa
Hasta oldum kalkabilmem ayağa
Cesette bu canım geldi ha geldi

Nihaniyim içtim kırklar tasından
Gönül vazgeçmiyor gara libasından
Maral ürker olmuş avcı sesinden
Sürmeli ceylanım geldi ha geldi
",erzurum
"Gezdim şu alemi ıslah edeyim
Özümü meydanda gördüm sonradan
Zaman mahlukana hü dost gönlümü verdim
Sermayemden zarar gördüm sonradan

Geldi bizim ile sevdi sevişti
Al kadeh ver kadeh doldurdu içti
Sadık yarim diye hü dost yeminler içti
Kalbi çürük imiş duyduk sonradan

Şu zalimin kara kara gözleri
Yaramıza yaramadı tuzları
İki dinli şu cahilin sözleri
Vurdukça kar etti cana sonradan

Noksani kulunam bir kar edeyim
Oniki İmam dergahına gideyim
Özü çürük şu Mülcem'i nideyim
İblis talip olmaz imiş duyduk sonradan
(Yezid yola gelmez imiş duyduk sonradan)
",erzurum
"Gönlümdeki Nil mi yoksa Fırat mı
Bahar seli gibi coştu gelir mi
Uçurdum kafesten gönül kuşumu
Yıllar geçti dostlar uçtu gelir mi

Akıl yeter mi ki devr-i zamana
Aşıklar aşıktır kaşı kemana
Nicesi karıştı dağda dumana
Karlı dağ başını aştı gelir mi

Uğruna koymuşum bu tatlı canım
Mecnun muyum belli değil mekanım
Gelir diye yolum bekler cananım
Aşık Nuri gibi puşta gelir mi
",erzurum
"Sevdiğim bahçıvan ol bekle bağım
Nasip olur bir gün size gelirim
Burdan Sarkamış’a olsa da deniz
Kanat açar yüze yüze gelirim

Sana şu yazdığım kara yazılar
Kalemim yazdıkça içim sızılar
Melediyse Soğanlı’da kuzular
Kış değil ilkbahar yaza gelirim

Etme sevdiceğim gam ile merak
Salma içerime hicranla firak
Üzülme ki benim yollarım ırak
Almışam hızımı füze gelirim

Bu kader benimle oynuyor oyun
Çırağı’yı deli divane deyin
Sen bir çoban ben dertli koyun
Versen yaylağında duza gelirim
",erzurum
"Bir melek simalı bir huri kılman
Aklımı başımdan aldı gelmedi
Nasıl hayal idi ne idi bilmem
Gönlümü sevdaya saldı gelmedi

Hasretiyle ciğerimi dağlarım
Her gün yas tutarım kara bağlarım
O saatten bugün olmuş ağlarım
Habersiz kalbimi çaldı gelmedi

Gelir diye hep bakarım yollara
Çırağı’yı düşüren sen dillere
Beni Mecnun gibi attı çöllere
Leyla sarayında güldü gelmedi
",erzurum
"İnsan nüska i kübradır
Bunu doğru bilmiyoruz
Gelen gitti giden gelmez
Bundan ibret almıyoruz

Çalışmıyor bizim eller
Bizi başkaları eller
Kurudu açılan güller
Zamanında dermiyoruz

Herkes derde derman arar
Kalmadı kimsede karar
Ticarette ettik zarar
Hep zararda gülmüyoruz

Ne düz koyduk ne de dere
Fakirlik bize mi göre
Gözlerimiz göre göre
Bundan geri kalmıyoruz

Güneşte durup susanma
Nuri Çırağı susanma
Her şeyi biliriz amma
Doğru yola gelmiyoruz
",erzurum
"Allah razı olsun bin kere sizden
Dua ediyoruz hep bir ağızdan
Sanayi sitesi kuruldu tezden
Kenan Paşa Erzurum’a gene gel

Zabıta konturol etti esnafı
Esnaf vatandaşa yaptı insafı
Durdu bütün kuruluşlar israfı
Kenan Paşa Erzurum’a gene gel

Kimsenin keyfine olmam günahkar
Yapılan ortada ben etmem inkar
Gördük ki vatanda hak var hukuk var
Kenan Paşa Erzurum’a gene gel

Tek bir vücut tek bir kafa tek bir can
Milletin isteği bu idi inan
Yaptığın icraat takdire şayan
Kenan Paşa Erzurum’a gene gel
",erzurum
"Gerçek insan olmak için bir insan
Her işte dikkatli olması gerek
Gururu kibiri her zaman her an
Çıkarıp kalbinden silmesi gerek

Kulak verip insanlığın sesine
Düşmemek dünyanın var-hevesine
Öz nefsini vicdan mahkemesine
Her akşam yatanda salması gerek

Ademden bu yana yıllar boyunca
İnsanlık adabı her şeyden ince
Her türlü ibadet niyazdan önce
İnsanlık gölüne dalması gerek

Gözü çokta değil olmalı azda
İster dağda olsun isterse düzde
Ettiği vadinde verdiği sözde
Caymaması değil kalması gerek

Aslanı eş etmek olmaz kediye
Gerçeği söylemek büyük hediye
Örf ve adet büyük küçük terbiye
En önce bunları bilmesi gerek

İnsan demem her rasgelen insana
İnsan odur insan ola her yana
Biri bir kötü söz diyende ona
Ona iyilikle gülmesi gerek

Ahlakı müsait değil zamanın
Bozuldu temelden devri insanın
Yapmışsa kalbini baba ananın
Gülhani işi rast gelmesi gerek
",erzurum
"Sorma sen derdimi benim be tabip
Saramazsın bu yarayı geri dur
Sevdadan yaralı bilinmez derdim
Göremezsin bu yarayı geri dur

Sana bir sözüm var sakın darılma
Yaram aşk yarası boşa yorulma
Eğer tabip isen bana darılma
Bulamazsın bu yarayı geri dur

Çırağı bu aşkı çekenler anlar
Ne bilsin bu hali kaba insanlar
Sevda derdi anlayamaz Lokmanlar
Bilemezsin bu yarayı geri dur
",erzurum
"Bulut dolar yağmur yağar yere hoş
Bütün nebatatı cana getirir
Hikmetinden sual olmaz Allah’ın
Her eşyada bin nişane getirir

Her varlığı kudretiyle üretir
Cümlesinde bin bir alem yaratır
Çiçeklerde tatlı koku aratır
Bülbülleri imtihana getirir

Her işe kadirdir Cenab-ı Yezdan
O’nundur bu dünya O’nundur cihan
Yediği nimetten hep bütün insan
Besler damarları kana getirir

Çalmaya başlarsa süru İsrafil
Çırağı emrine olurum kail
Ölüm sırasını bilir Azrail
Bu gün bana yarın sana getirir
",erzurum
"Geydiğim aldır
Al dudak baldır
Ne güzel haldır
Akşam olanda

Akşam olanda
Bade dolanda

Geydiğim mordur
Kolları dardır
Keyfimiz vardır
(Neşemiz vardır)
Akşam olanda

Akşam olanda
Bade dolanda

Geydiğim sarı
Sen kimin yari
Ağlatma bari
Akşam olanda

Akşam olanda
Bade dolanda

Geydiğim atlas
İğneler batmaz
Yar bensiz yatmaz
Akşam olanda

Akşam olanda
Bade dolanda


",erzurum
"Geydiğim sarı
Sen kimin yari
Ağlatma bari

Geydiğim atlas
İğneler batmaz
Yar bensiz yatmaz

(Bağlantı)

Akşam olanda
Akşam olanda
Bade dolanda
",erzurum
"Gidenin üçü güzel (almalar almalar allanıyor)
Dalında saçı güzel (almalar dallarda sallanıyor)
Saçı başını yesin (almalar almalar allanıyor)
Gice yatışı güzel (almalar dallarda sallanıyor)

Çayda çınar ağacı (almalar almalar allanıyor)
Çift gezer iki bacı (almalar dallarda sallanıyor)
Büyüğü hele mele (almalar almalar allanıyor)
Küçüğü can ilacı (almalar dallarda sallanıyor)
",erzurum
"Dideden yaş yare çağlar
Dine dine dine gider
Aşk sineyi yakar dağlar
Yana yana yana gider

Çare kılan adil Hak'tır
Hak yolu iyi ahlaktır
Cahillere ceza haktır
Kana kana kana gider

İnsanlara Hak'tan çağrı
İrşad eder ehli çığrı
Anadan aniden ağrı
Cana cana cana gider

Aşık Ali Allah gani
Sen sende er haddin tam
Aşık ara yar cananı
Ana ana ana gider
",erzurum
"Giderem men Tebriz'e (a balam mene bah mene bah)
Bir dahi gelmem size (dön geri bah geri bah)
Şirin'in datlı dili (a balam mene bah mene bah)
Yadigar kalsın size (dön geri bah geri bah)

Giderem ben şiraza (a balam mene bah mene bah)
Dayanamam bu naza (dön geri bah geri bah)
Gel koklaşah menim kız (a balam mene bah mene bah)
Belki gelmem bu yaza (dön geri bah geri bah)
",erzurum
"(oğul) Giderem Van'a doğru
(valla(h)) Yolum İran'a doğru beni beni havar zalım yar
(oğul) Kes başım kanım aksın
(valla(h)) Kadir bilene doğru beni beni havar zalım yar

(oğul) Hu beni hurda beni
(valla(h)) Koydun çukurda beni beni beni havar zalım yar
(oğul) Sadıklığın bu muydu (Bu muydu bana sözün)
(valla(h)) Yedirdin kurda beni beni beni havar zalım yar
",erzurum
"Yine ab-u danem çekti gurbete
Yollar ile gidiyorum ne yana
Sevdanın rüzgarı kattı önüne
Yeller ile gidiyorum ne yana

Hasret dolu gözden akıyor yaşım
Neden gurbet ile bitmez savaşım
Ne yanımda anam ne de kardaşım
Eller ile gidiyorum ne yana

Senelerdir ben bu yolda yarıştım
Kavga ettim gönül ile barıştım
Dağdan ince aktım çaya karıştım
Seller ile gidiyorum ne yana

Nedir ara yerde bu kuru dava
Yanaştı kapıya ta geldi eve
Binmişim üstüne dört başlı deve
Sallar ile gidiyorum ne yana

Kimisi ey dedi kimis kötü
Çırağı sırtımda hayatın yükü
Yaprağı dökülmüş habersiz kökü
Dallar ile gidiyorum ne yana
",erzurum
"Git gelemem işim var
Gergefte nakışım var
İgirmeden bir esgik
On dokuz gardaşım var

Bir guş duttum alaca
Bağladılar ağaca
Öyle bir yere düştüm
Ne kapı var ne baca

Altın yüzük kenarsız
Yar vefasız ben arsız
Aleyim arşa çıkdı
Öte durun yanarsız
",erzurum
"Git o dağdan kar getir (Eminem oy Eminem)
Git o dağdan kar getir (Eminem oy nazınan)
Altun tasa koy getir (Eminem oy Eminem)
Altun tasa koy getir (Eminem oy nazınan)

Altun tasın kenarı (Eminem oy Eminem)
Altun tasın kenarı (Eminem oy nazınan)
İçine dildim narı (Eminem oy Eminem)
İçine kırdım narı (Eminem oy nazınan)

Küstürdüm yola vurdum (Eminem oy Eminem)
Küstürdüm yola vurdum (Eminem oy nazınan)
Gaytran bıyıklı yari (Eminem oy Eminem)
Gaytan bıyıklı yari (Eminem oy nazınan)
",erzurum
"Göç göç oldu göçler yola düzüldü
Uyku geldi ela gözler süzüldü
O zamanda elim yardan üzüldü
Ağam nerden aşar yolu yaylanın

Doldur doldur nargilemi tazele
Sarardı gül benzim döndü gazele
Tut kolumdan indir beni mezara
Ağam nerden aşar yolu yaylanın

Asker indi Ilıca'nın düzüne
Geri döndüm şehir çarptı gözüme
Ben garibim kimse bakmaz yüzüme
Ağam nerden aşar yolu yaylanın
",erzurum
"Göçer iken bir kız aldım göçerden
Kalbim ağlar yüzüm gülmez naçardan
İseterem ki bir ah çekim içerden
Gorharam ki şehre düşer velvele

Susem yoli gavahlıh
Gel gız etme bibahtlık
Yarin bir çüt (çift) busesi
Bene yeter sabahlık

Aaah
Gorharam ki şehre düşer velvele
",erzurum
"Göçer iken bir kız aldım göçerden
Dilim söyler kalbim yanar naçardan
İsterem ki bir ah çekem içerden
Korkaram ki şehre düşer velvele

Yağmur yağar çukur yerler göl eyler
Kervan geçer dere tepe yol eyler
Pencereden iki dilber el eyler
Ben de bilmem hangisine varayım

Ben gidersem senin halın nec'olur
Hatem yüzük parmağında tuc'olur
Sevip sevip ayrılması güç olur
O da düşemez her yiğitin şöhretine
",erzurum
"Gökte yıldız ellidir
Ellisi de bellidir

(Bağlantı)
Dön ha dön dönim yar
Dönim gadan alim yar

Benim sevdiğim güzel
Gelişinden bellidir

Bağlantı

Gökte yıldız mah gider
Gah eylenir gam gider

Bağlantı

Karşıda yari gördüm
Sanki doğmuş ay gider

Bağlantı
",erzurum
"(hey hey) Gökden uçan delli durnam
(ah) Bizim beyler yerinde mi
Türlü tevir cenge giren
Demircioğlum yerinde mi
Leyli leyli leyli leyli leyli leyli
Leyli leyli leyli leyli leyli
Demircioğlum yerinde mi

(hey hey) Sohbet ile saz eyleyen
Her türlü avaz eyleyen
Her mecliste naz eyleyen
(Meclislerde naz eyleyen)
Han Ayvazım yerinde mi
Oğul oğul oğul oğul oğul oğul
Oğul oğul oğul oğul oğul oğul
Han Ayvazım yerinde mi

(hey hey) Yalan goç Köroğlum yalan
Ölkelere saldın talan
Her gicede hatrim alan
(Yarı gicede hatrim alan)
Telli Nigar yerinde mi
Ömrüm ömrüm ömrüm ömrüm ömrüm ömrüm
Ömrüm ömrüm ömrüm ömrüm ömrüm ömrüm
Telli Nigar yerinde mi
",erzurum
"Gönül der yar diyarı hu hu
Su geldi yar diyarı nenni
Dağlar kalksın aradan yavrum
Görünsün yar diyarı nenni

(Bağlantı)
Nenni nenni hu gelir hu hu
Çeşmelerden su gelir yavrum
Uzun uzun olukdan
Yavruma uyku gelir nenni

Baba der ağlamakdan hu hu
Bağa su bağlamakdan nenni
Bağda yaprak kalmadı yavrum
Yarama bağlamaktan

Bağlantı

Dert bende kare bende hu hu
Eylenmez yare bende nenni
Yuvasız guşlar gibi yavrum
Kalmışım parakende

Bağlantı
",erzurum
"Gönül havalanma n'olur
Kanat çalma yele doğru
Yeter dolaştın gurbette
Gel gidek öz ile doğru

Yeşerdi dağlar sümbülü
Şenletti ulusu ili
Sıla bağının bülbülü
Feryad eder güle doğru

Bugün çok firkate düştüm
Kaynayıp derd ile coştum
Eski yaralarım deştim
Belki Lokman gele doğru

Gece gündüz o yar adın
Bırakmazsın dilden dadın
Erbabi nedir muradın
Ne dilersen dile doğru
",erzurum
"Kuzu meler kuşlar öter ses gelir
Bir ilkbahar erişsin de gör hele
Dağa duman ovalara süs gelir
Kehlan atlar yarışsın da gör hele

Arı çiçek çiçek macun yoğurur
Bülbül gülü gül bülbülü çağırır
Meler tatlı acı avaz doğurur
Koyun kuzu karışsın da gör hele

Başı taşa koymuş uyku kestirmiş
Onun için kavalını susturmuş
Köy çobanı Fatma’sını küstürmüş
Bayram gelsin barışsın da gör hele

Yeni mi taradın o siyah saçı
Yaylaya yüklersin kervanı göçü
Dayımgilin boğa Asker’in koçu
Hasım bulsun vuruşsun da gör hele

Çeyizini yığdın ceviz bavula
Düğünün mü yakın bakarsın yola
Kazım zurnasına Ahmet davula
Çubuk çomak girişsin de gör hele

Hamit usta keser ele alanda
Aziz ile Mehmet bile olanda
Şero Yusuf bir araya gelende
Şapka yapsın gülüşsün de gör hele

Çırağı’yım bizim köyün destanı
İnci Nene çemirlerdi fistanı
Zabit Dede köy altına bostanı
Çapa vursun çalışsın da gör hele
",erzurum
"Gittim gördüm bizim köyü
Neler olmuş biz gideli
Kurumuş pınarın suyu
Neler olmuş biz gideli

Bir dolu içtim tasınan
Gene eski hevesinen
Gönlüm ayrıldı yasınan
Neler olmuş biz gideli

O gün çok geç oldu sabah
Kalktığımda çektim bir ah
Yok olmuş diktiğim kavak
Neler olmuş biz gideli

Pınar bilir sözümüzü
Senle yuduk yüzümüzü
Gel de bir gör emmim kızı
Neler olmuş biz gideli

Han evler virane olmuş
Çiçekler sararmış solmuş
Yerine baykuşlar konmuş
Neler olmuş biz gideli

Çırağı’yım çok merağım
Şirin yaylam Kumru dağım
Yıkılmış baba ocağım
Neler olmuş biz gideli
",erzurum
"Vardım bindim aşk atına
Ol ruh-i revanı gördüm
Erdim melekler katına
Bir ulu divanı gördüm

Akıl almaz feza oldum
Hadsiz hesapsız yol aldım
La-Mekan şehrine daldım
Her iki cihanı gördüm

İdris oldum hülle biçtim
İlyas ile dolu içtim
Üçyüzaltmış derya geçtim
O sırrı sultanı gördüm

Bir dağdan bin ırmak çıkar
Vadilerden hayat akar
Gülüstanlar güller kokar
Can içinde canı gördüm

Geçtim ölüm korkusundan
Münkir Nekir sorgusundan
Kalktım gaflet uykusundan
Hakikat erkanı gördüm

Orda bahar yazlar kışlar
Şakır bülbül öter kuşlar
Lale sümbül dağlar taşlar
Can içinde canı gördüm

Yükümü yükledim sardım
Musa ile tura vardım
Muhammet'ten himmet yardım
Ben Nuri Rahman'ı gördüm

Bayrami dert elem bende
Arş kürs levhi kalem bende
Onsekizbin alem bende
Ben bende subhanı gördüm
",erzurum
"Güler göz ile yüzüme
Bakan nerde ki görünmez
İçerimde aşk ocağı
Yakan nerde ki görünmez

Arzu’yu severdi Kamber
Onun için yandı çember
Bana karşı misk-i amber
Kokan nerde ki görünmez

Çırağı’nın kararını
Yedi candaki varımı
Hayatımın duvarını
Yıkan nerde ki görünmez
",erzurum
"Bana rahmeyleyen üstad-ı şahım
Kereminden lütf u ihsan gözlerim
Kubbe-i sinemde akşam siyahım
Ziya versen mah-ı taban gözlerim

Sinemde yaptılar gamlardan rafi
Yandı can bedenim mahvoldu safi
Sana derler aşıkların sarrafı
Mücevher satmaya meydan gözlerim

Nihani'yim düştüm feryad-ı zara
Talihim aksinde ikbalim kara
Bana da güç oldu kavuşmak yare
Yevm-i mahşer ulu divan gözlerim
",erzurum
"Nasıl vasfedeyim sultanım seni
Rumeli Bosna'yı değer gözlerin
Akranın bulunmaz ruh-i revanın
İzmir'i Konya'yı değer gözlerin

Kimsede görmedim sendeki nazı
Tunus Trab(u)lus'u Mısır Hicaz'ı
Bağdat'ı Basra'yı Acem Şiraz'ı
Bel'hi Buhara'yı değer gözlerin

Yüzünde var Yusuf Kenan nişanı
Gören üftadeler kılar figanı
Bütün Gürcistan'ı Erzurum Van'ı
Kars'ı Ahıska'yı değer gözlerin

Ruhsat'ım eyledim yar senin methin
Al yanaktan bir buse ver himmetin
Yüz bin sarraf gelse bilmez kıymetin
Ahırı dünyayı değer gözlerin
",erzurum
"Gözlerinden damla damla
Yaş çıkardı arkadaşım
Birden bire yaptı hale
İş çıkardı arkadaşım

Kulak verin rumuzuna
Engel olmayın işine
Sanki avı omuzuna
Kuş çıkardı arkadaşım

Dağı taşı gezdi yaya
Düştü girdaplı deryaya
Elini attı torbaya
Boş çıkardı arkadaşım

Yürürken kaybetti izi
Beni değil hepimizi
Bal dedi aldattı bizi
Aş çıkardı arkadaşım

El değil kendi uyudu
Çırağı’nın vadi buydu
Aradığı altın idi
Taş çıkardı arkadaşım
",erzurum
"Bu gün yaralıyım akıyor yaşım
Deremi tepemi düz etti gurbet
Belirsiz baharım belirsiz kışım
Ağustos ayımı güz ettin gurbet

Anlamadın ahvalimden halimden
Yari koydum gidemedim yolundan
Hasret ettin ulusumdan elimden
Anadan babadan yoz ettin gurbet

Nedendir gelmiyor gönlüm baharı
Bitmiyor gönlümün gamı efkarı
Her saat başıma yağdırdın karı
Dondurdun her yanım buz ettin gurbet

Çırağı’ya sitem verdin gam verdin
Ağlattın beni adilere dem verdin
Azdırdın yaramı her gün zam verdin
Yetmez mi ellisi yüz ettin gurbet
",erzurum
"Gurbet elde baş yastığa gelende
Gayet yaman olur işi garibin
Gelen olmaz giden olmaz yanına
Sızılar toprağı daşı garibin

Anam yok ki yaka yıka yaş döke
Bacım yok ki saçlarından saç döke
Gardaş yok ki mezerime daş dike
Bir çalıdır mezer daşı garibin


",erzurum
